condition,environment,run,sensitivity,model,n_total,n_kept,kept_fraction,n_train,n_test,train_segments,test_segments,standardization_center_log_ns,standardization_scale_log_ns,reason,order,train_loglik,test_loglik,scored_test_observations,parameters_count,train_bic,test_loglik_per_obs,shuffled_test_loglik_mean,shuffled_test_loglik_sd,temporal_gain_per_obs,parameters
interference,host,host_cpu3-interf_io-run4,cap_2500us,gaussian_hmm,100001,99221,0.99220007799922,69619,29602,21,17,13.311135867749813,0.006159775446264359,,5,34996.76745010466,14973.033109609369,29602,34,-69614.4079450918,0.5058115367072957,14537.23611105067,13.982320518906377,0.014721876851520125,state_0_mean=-0.1591956;state_1_mean=0.13184987;state_2_mean=7.1653713;state_3_mean=47.193954;state_4_mean=228.98095
interference,host,host_cpu3-interf_io-run4,train_q_0.999,gaussian_gmm,100001,99135,0.991340086599134,69550,29585,80,30,13.311049150992142,0.0013029517367171982,,5,-67266.2056413767,-27690.89456457459,29585,14,134688.50849951632,-0.9359775076753284,-27690.89456457459,0.0,0.0,"component_0_mean=-0.73556341,weight=0.44175036;component_1_mean=-0.29082577,weight=0.21342555;component_2_mean=0.55837667,weight=0.22742688;component_3_mean=1.7527214,weight=0.034196792;component_4_mean=2.4047686,weight=0.083200413"
interference,host,host_cpu3-interf_io-run4,train_q_0.999,gaussian_hmm,100001,99135,0.991340086599134,69550,29585,80,30,13.311049150992142,0.0013029517367171982,,5,-58432.02145654532,-23475.395872691905,29585,34,117243.1361538006,-0.7934898047217138,-30065.72265923773,31.190773938776935,0.22275905987986566,state_0_mean=-0.81826997;state_1_mean=-0.57056422;state_2_mean=0.21942102;state_3_mean=0.65309755;state_4_mean=1.9447947
interference,host,host_cpu3-interf_io-run4,train_q_0.9995,gaussian_gmm,100001,99178,0.991770082299177,69585,29593,54,26,13.311067014741262,0.0015477680535327274,,5,-55847.997713317054,-22959.317540546774,29593,14,111852.09968691606,-0.7758360943651125,-22959.317540546774,0.0,0.0,"component_0_mean=-0.62559139,weight=0.45604612;component_1_mean=-0.21086716,weight=0.22415975;component_2_mean=0.46690126,weight=0.18011274;component_3_mean=1.6967129,weight=0.13890457;component_4_mean=16.465133,weight=0.00077681781"
interference,host,host_cpu3-interf_io-run4,train_q_0.9995,gaussian_hmm,100001,99178,0.991770082299177,69585,29593,54,26,13.311067014741262,0.0015477680535327274,,5,-49186.98283707595,-19705.06767470758,29593,34,98753.07602055093,-0.6658692148382246,-25152.904596745288,30.680386101945885,0.184092079952614,state_0_mean=-0.69869712;state_1_mean=-0.46781217;state_2_mean=0.53619133;state_3_mean=0.68345596;state_4_mean=15.708654
interference,host,host_cpu3-interf_io-run4,train_q_0.9999,gaussian_gmm,100001,99214,0.992130078699213,69613,29601,27,18,13.311098539648844,0.0022357188963424653,,5,-31392.902361255503,-12636.962663887265,29601,14,62941.91461505787,-0.42690999168566146,-12636.962663887265,0.0,0.0,"component_0_mean=-0.43272335,weight=0.4933036;component_1_mean=0.068429772,weight=0.35405051;component_2_mean=0.81513224,weight=0.078284343;component_3_mean=1.3980773,weight=0.073027616;component_4_mean=17.486687,weight=0.0013339321"
interference,host,host_cpu3-interf_io-run4,train_q_0.9999,gaussian_hmm,100001,99214,0.992130078699213,69613,29601,27,18,13.311098539648844,0.0022357188963424653,,4,-29887.315542047385,-11715.82653357339,29601,23,60031.097336136045,-0.395791579121428,-14670.824815288977,47.87125455623188,0.0998276504751727,state_0_mean=-0.4938017;state_1_mean=-0.32434506;state_2_mean=0.44036667;state_3_mean=18.56888
interference,host,host_cpu3-interf_io-run5,base_stable,gaussian_gmm,100001,98708,0.987070129298707,69103,29605,23,13,13.315529424843286,0.007158104410303376,,5,25113.627480534975,16159.27751759022,29605,14,-50071.2480131318,0.5458293368549306,16159.27751759022,0.0,0.0,"component_0_mean=-0.22968102,weight=0.24896922;component_1_mean=-0.0076906059,weight=0.57690851;component_2_mean=0.29286119,weight=0.17331307;component_3_mean=7.651239,weight=0.00078026306;component_4_mean=169.07342,weight=2.8943807e-05"
interference,host,host_cpu3-interf_io-run5,base_stable,gaussian_hmm,100001,98708,0.987070129298707,69103,29605,23,13,13.315529424843286,0.007158104410303376,,5,35508.23779752403,20249.57521924089,29605,34,-70637.60157862684,0.6839917317764193,14884.135175327337,47.59077522386247,0.18123425245443517,state_0_mean=-0.22864356;state_1_mean=-0.010419099;state_2_mean=0.1209578;state_3_mean=3.8248195;state_4_mean=169.07987
interference,host,host_cpu3-interf_io-run5,cap_1000us,gaussian_gmm,100001,98705,0.987040129598704,69101,29604,25,14,13.315494395208948,0.002823960345120574,,5,-38697.659180774375,-11237.008613424257,29604,14,77551.32490428879,-0.37957737513255835,-11237.008613424257,0.0,0.0,"component_0_mean=-0.57012862,weight=0.25163613;component_1_mean=-0.049853175,weight=0.52109674;component_2_mean=0.64006275,weight=0.21897994;component_3_mean=1.9184595,weight=0.0077626177;component_4_mean=27.432452,weight=0.00052456549"
interference,host,host_cpu3-interf_io-run5,cap_1000us,gaussian_hmm,100001,98705,0.987040129598704,69101,29604,25,14,13.315494395208948,0.002823960345120574,,5,-26721.75277728505,-6768.410029548501,29604,34,53822.37858693876,-0.2286316048354446,-12603.488620588998,170.7261796587555,0.19710439775167196,state_0_mean=-0.56694461;state_1_mean=-0.01345349;state_2_mean=0.074887038;state_3_mean=0.6961821;state_4_mean=26.193144
interference,host,host_cpu3-interf_io-run5,cap_1500us,gaussian_gmm,100001,98705,0.987040129598704,69101,29604,25,14,13.315494395208948,0.002823960345120574,,5,-38697.659180774375,-11237.008613424257,29604,14,77551.32490428879,-0.37957737513255835,-11237.008613424257,0.0,0.0,"component_0_mean=-0.57012862,weight=0.25163613;component_1_mean=-0.049853175,weight=0.52109674;component_2_mean=0.64006275,weight=0.21897994;component_3_mean=1.9184595,weight=0.0077626177;component_4_mean=27.432452,weight=0.00052456549"
interference,host,host_cpu3-interf_io-run5,cap_1500us,gaussian_hmm,100001,98705,0.987040129598704,69101,29604,25,14,13.315494395208948,0.002823960345120574,,5,-26721.75277728505,-6768.410029548501,29604,34,53822.37858693876,-0.2286316048354446,-12556.874834942519,26.10277259354895,0.19552982047676049,state_0_mean=-0.56694461;state_1_mean=-0.01345349;state_2_mean=0.074887038;state_3_mean=0.6961821;state_4_mean=26.193144
interference,host,host_cpu3-interf_io-run5,cap_2000us,gaussian_gmm,100001,98707,0.987060129398706,69102,29605,24,13,13.315509405242139,0.004852153438057073,,5,-1727.1418169304543,4564.486198038208,29605,14,3610.290379201466,0.1541795709521435,4564.486198038208,0.0,0.0,"component_0_mean=-0.33472497,weight=0.24888378;component_1_mean=-0.0074245457,weight=0.57649953;component_2_mean=0.43540898,weight=0.17382178;component_3_mean=11.289641,weight=0.00078043795;component_4_mean=213.76247,weight=1.4471361e-05"
interference,host,host_cpu3-interf_io-run5,cap_2000us,gaussian_hmm,100001,98707,0.987060129398706,69102,29605,24,13,13.315509405242139,0.004852153438057073,,5,8653.046550534886,8592.361791422,29605,34,-16927.219576671276,0.2902334670299611,3229.633570638943,22.399014027088967,0.18114265228113682,state_0_mean=-0.33318829;state_1_mean=-0.011272513;state_2_mean=0.18264158;state_3_mean=5.7096652;state_4_mean=213.76247
interference,host,host_cpu3-interf_io-run5,cap_2500us,gaussian_gmm,100001,98708,0.987070129298707,69103,29605,23,13,13.315529424843286,0.007158104410303376,,5,25113.627480534975,16159.27751759022,29605,14,-50071.2480131318,0.5458293368549306,16159.27751759022,0.0,0.0,"component_0_mean=-0.22968102,weight=0.24896922;component_1_mean=-0.0076906059,weight=0.57690851;component_2_mean=0.29286119,weight=0.17331307;component_3_mean=7.651239,weight=0.00078026306;component_4_mean=169.07342,weight=2.8943807e-05"
interference,host,host_cpu3-interf_io-run5,cap_2500us,gaussian_hmm,100001,98708,0.987070129298707,69103,29605,23,13,13.315529424843286,0.007158104410303376,,5,35508.23779752403,20249.57521924089,29605,34,-70637.60157862684,0.6839917317764193,14895.744441513094,11.783933281475624,0.1808421137553723,state_0_mean=-0.22864356;state_1_mean=-0.010419099;state_2_mean=0.1209578;state_3_mean=3.8248195;state_4_mean=169.07987
interference,host,host_cpu3-interf_io-run5,train_q_0.999,gaussian_gmm,100001,98626,0.986250137498625,69033,29593,88,23,13.315449742945926,0.001506741119068205,,5,-80728.57825063594,-29209.432504738477,29593,14,161613.14926029355,-0.9870385734713776,-29209.432504738477,0.0,0.0,"component_0_mean=-1.0390839,weight=0.27054276;component_1_mean=-0.27353303,weight=0.37346536;component_2_mean=0.58641654,weight=0.19048259;component_3_mean=1.3471518,weight=0.10928006;component_4_mean=2.2115328,weight=0.056229229"
interference,host,host_cpu3-interf_io-run5,train_q_0.999,gaussian_hmm,100001,98626,0.986250137498625,69033,29593,88,23,13.315449742945926,0.001506741119068205,,5,-66064.39713322031,-23624.219100277533,29593,34,132507.63382406466,-0.7983042983231687,-29632.17048979844,11.579332860133789,0.20301934205794972,state_0_mean=-1.0427841;state_1_mean=-0.47016982;state_2_mean=0.14750064;state_3_mean=0.58197577;state_4_mean=1.3516582
interference,host,host_cpu3-interf_io-run5,train_q_0.9995,gaussian_gmm,100001,98663,0.986620133798662,69068,29595,54,21,13.315454095857731,0.0015188228935366008,,5,-80499.13070703478,-29008.735549019304,29595,14,161154.26126934701,-0.9801904223355061,-29008.735549019304,0.0,0.0,"component_0_mean=-1.0340029,weight=0.26959851;component_1_mean=-0.28233916,weight=0.36646538;component_2_mean=0.57547074,weight=0.19469862;component_3_mean=1.3646737,weight=0.11580578;component_4_mean=2.0989915,weight=0.053431708"
interference,host,host_cpu3-interf_io-run5,train_q_0.9995,gaussian_hmm,100001,98663,0.986620133798662,69068,29595,54,21,13.315454095857731,0.0015188228935366008,,5,-65907.40324084648,-23408.217662330448,29595,34,132193.66327308107,-0.7909517709859925,-29425.091339277395,16.84703445788375,0.20330710177215566,state_0_mean=-1.0373548;state_1_mean=-0.4692323;state_2_mean=0.15434595;state_3_mean=0.57500275;state_4_mean=1.3504681
interference,host,host_cpu3-interf_io-run5,train_q_0.9999,gaussian_gmm,100001,98700,0.986990130098699,69096,29604,30,14,13.315478663134005,0.002081500227120658,,5,-59250.81313663279,-19825.84728436827,29604,14,118657.63180295902,-0.669701637764095,-19825.84728436827,0.0,0.0,"component_0_mean=-0.76674302,weight=0.26377497;component_1_mean=-0.20270534,weight=0.38106136;component_2_mean=0.51770583,weight=0.2406792;component_3_mean=1.2481075,weight=0.11380841;component_4_mean=18.99911,weight=0.00067606475"
interference,host,host_cpu3-interf_io-run5,train_q_0.9999,gaussian_hmm,100001,98700,0.986990130098699,69096,29604,30,14,13.315478663134005,0.002081500227120658,,5,-46864.71994623428,-15597.016727450704,29604,34,94108.31046458121,-0.5268550441646637,-21595.945655644606,16.33323406237007,0.20263913417760782,state_0_mean=-0.76158323;state_1_mean=-0.010491122;state_2_mean=0.085418746;state_3_mean=0.96410719;state_4_mean=17.213892
interference,host,host_cpu3-interf_io-run6,base_stable,gaussian_gmm,99655,96385,0.9671867944408208,67417,28968,36,14,13.29325664417052,0.0011654451847274829,,5,-72597.7012009521,-49269.98127994608,28968,14,145351.06353677282,-1.700841662522303,-49269.98127994608,0.0,0.0,"component_0_mean=-0.80368445,weight=0.37233006;component_1_mean=-0.2839033,weight=0.2732578;component_2_mean=0.42846309,weight=0.18436646;component_3_mean=1.5368598,weight=0.12522547;component_4_mean=2.3508698,weight=0.044820198"
interference,host,host_cpu3-interf_io-run6,base_stable,gaussian_hmm,99655,96385,0.9671867944408208,67417,28968,36,14,13.29325664417052,0.0011654451847274829,,5,-67477.3188844288,-58898.078640369284,28968,34,135332.67195353855,-2.0332117730036345,-60573.0412510728,8.150642392755065,0.05782113403422793,state_0_mean=-0.81327812;state_1_mean=-0.31106546;state_2_mean=0.38958526;state_3_mean=1.2718463;state_4_mean=1.3264511
interference,host,host_cpu3-interf_io-run6,cap_1000us,gaussian_gmm,99655,96385,0.9671867944408208,67417,28968,36,14,13.29325664417052,0.0011654451847274829,,5,-72597.7012009521,-49269.98127994608,28968,14,145351.06353677282,-1.700841662522303,-49269.98127994608,0.0,0.0,"component_0_mean=-0.80368445,weight=0.37233006;component_1_mean=-0.2839033,weight=0.2732578;component_2_mean=0.42846309,weight=0.18436646;component_3_mean=1.5368598,weight=0.12522547;component_4_mean=2.3508698,weight=0.044820198"
interference,host,host_cpu3-interf_io-run6,cap_1000us,gaussian_hmm,99655,96385,0.9671867944408208,67417,28968,36,14,13.29325664417052,0.0011654451847274829,,5,-67477.3188844288,-58898.078640369284,28968,34,135332.67195353855,-2.0332117730036345,-60581.38755923907,10.907707991285136,0.05810925569144521,state_0_mean=-0.81327812;state_1_mean=-0.31106546;state_2_mean=0.38958526;state_3_mean=1.2718463;state_4_mean=1.3264511
interference,host,host_cpu3-interf_io-run6,cap_1500us,gaussian_gmm,99655,96385,0.9671867944408208,67417,28968,36,14,13.29325664417052,0.0011654451847274829,,5,-72597.7012009521,-49269.98127994608,28968,14,145351.06353677282,-1.700841662522303,-49269.98127994608,0.0,0.0,"component_0_mean=-0.80368445,weight=0.37233006;component_1_mean=-0.2839033,weight=0.2732578;component_2_mean=0.42846309,weight=0.18436646;component_3_mean=1.5368598,weight=0.12522547;component_4_mean=2.3508698,weight=0.044820198"
interference,host,host_cpu3-interf_io-run6,cap_1500us,gaussian_hmm,99655,96385,0.9671867944408208,67417,28968,36,14,13.29325664417052,0.0011654451847274829,,5,-67477.3188844288,-58898.078640369284,28968,34,135332.67195353855,-2.0332117730036345,-60572.63077142243,7.921922309595796,0.05780696392754583,state_0_mean=-0.81327812;state_1_mean=-0.31106546;state_2_mean=0.38958526;state_3_mean=1.2718463;state_4_mean=1.3264511
interference,host,host_cpu3-interf_io-run6,cap_2000us,gaussian_gmm,99655,96385,0.9671867944408208,67417,28968,36,14,13.29325664417052,0.0011654451847274829,,5,-72597.7012009521,-49269.98127994608,28968,14,145351.06353677282,-1.700841662522303,-49269.98127994608,0.0,0.0,"component_0_mean=-0.80368445,weight=0.37233006;component_1_mean=-0.2839033,weight=0.2732578;component_2_mean=0.42846309,weight=0.18436646;component_3_mean=1.5368598,weight=0.12522547;component_4_mean=2.3508698,weight=0.044820198"
interference,host,host_cpu3-interf_io-run6,cap_2000us,gaussian_hmm,99655,96385,0.9671867944408208,67417,28968,36,14,13.29325664417052,0.0011654451847274829,,5,-67477.3188844288,-58898.078640369284,28968,34,135332.67195353855,-2.0332117730036345,-60566.59977724304,15.04052197415363,0.0575987688785473,state_0_mean=-0.81327812;state_1_mean=-0.31106546;state_2_mean=0.38958526;state_3_mean=1.2718463;state_4_mean=1.3264511
interference,host,host_cpu3-interf_io-run6,cap_2500us,gaussian_gmm,99655,96385,0.9671867944408208,67417,28968,36,14,13.29325664417052,0.0011654451847274829,,5,-72597.7012009521,-49269.98127994608,28968,14,145351.06353677282,-1.700841662522303,-49269.98127994608,0.0,0.0,"component_0_mean=-0.80368445,weight=0.37233006;component_1_mean=-0.2839033,weight=0.2732578;component_2_mean=0.42846309,weight=0.18436646;component_3_mean=1.5368598,weight=0.12522547;component_4_mean=2.3508698,weight=0.044820198"
interference,host,host_cpu3-interf_io-run6,cap_2500us,gaussian_hmm,99655,96385,0.9671867944408208,67417,28968,36,14,13.29325664417052,0.0011654451847274829,,5,-67477.3188844288,-58898.078640369284,28968,34,135332.67195353855,-2.0332117730036345,-60576.07632517326,9.953797611483845,0.057925907373790844,state_0_mean=-0.81327812;state_1_mean=-0.31106546;state_2_mean=0.38958526;state_3_mean=1.2718463;state_4_mean=1.3264511
interference,host,host_cpu3-interf_io-run6,train_q_0.999,gaussian_gmm,99655,96297,0.9663037479303598,67349,28948,103,34,13.293248760535635,0.0011377958096975456,,5,-73475.38161842464,-31313.334750564783,28948,14,147106.41024352412,-1.081709781351554,-31313.334750564783,0.0,0.0,"component_0_mean=-0.8154043,weight=0.37506269;component_1_mean=-0.28100605,weight=0.2735958;component_2_mean=0.45538685,weight=0.19304307;component_3_mean=1.566067,weight=0.11547104;component_4_mean=2.6610337,weight=0.042827394"
interference,host,host_cpu3-interf_io-run6,train_q_0.999,gaussian_hmm,99655,96297,0.9663037479303598,67349,28948,103,34,13.293248760535635,0.0011377958096975456,,5,-68132.21888923802,-30028.576824601772,28948,34,136642.43765182927,-1.037328203143629,-31648.15950001326,5.9692406584789515,0.055947999012418335,state_0_mean=-0.81820657;state_1_mean=-0.32564823;state_2_mean=0.28252625;state_3_mean=1.2677978;state_4_mean=1.4247941
interference,host,host_cpu3-interf_io-run6,train_q_0.9995,gaussian_gmm,99655,96337,0.9667051327078421,67383,28954,69,28,13.293252112224955,0.0011472658532236818,,5,-73210.76548307938,-31137.971938569324,28954,14,146577.1850387127,-1.0754290232288914,-31137.971938569324,0.0,0.0,"component_0_mean=-0.81186411,weight=0.37416766;component_1_mean=-0.28131235,weight=0.27507779;component_2_mean=0.4478182,weight=0.18892196;component_3_mean=1.5519456,weight=0.11749807;component_4_mean=2.5759327,weight=0.044334531"
interference,host,host_cpu3-interf_io-run6,train_q_0.9995,gaussian_hmm,99655,96337,0.9667051327078421,67383,28954,69,28,13.293252112224955,0.0011472658532236818,,5,-67863.2484212463,-29862.160508601475,28954,34,136104.51387583787,-1.0313656319887226,-31488.329980528106,6.882969332544514,0.056163896937439756,state_0_mean=-0.82907024;state_1_mean=-0.32204427;state_2_mean=0.43127962;state_3_mean=1.2696877;state_4_mean=1.3653913
interference,host,host_cpu3-interf_io-run6,train_q_0.9999,gaussian_gmm,99655,96369,0.9670262405298279,67410,28959,42,23,13.29325538049731,0.001158673010234063,,5,-72838.52840089967,-30923.19179207259,28959,14,145832.7164829532,-1.06782664429271,-30923.19179207259,0.0,0.0,"component_0_mean=-0.80739879,weight=0.37246064;component_1_mean=-0.28370031,weight=0.27495764;component_2_mean=0.43498847,weight=0.18516513;component_3_mean=1.538502,weight=0.12200984;component_4_mean=2.4329586,weight=0.045406752"
interference,host,host_cpu3-interf_io-run6,train_q_0.9999,gaussian_hmm,99655,96369,0.9670262405298279,67410,28959,42,23,13.29325538049731,0.001158673010234063,,5,-67624.7980181553,-29699.36621729964,28959,34,135627.62669054142,-1.025566014617205,-31287.454723241004,4.517195716024506,0.054839203906949935,state_0_mean=-0.8229545;state_1_mean=-0.32044022;state_2_mean=0.42095324;state_3_mean=1.27135;state_4_mean=1.3307772
interference,host,host_cpu3-interf_io-run7,base_stable,gaussian_gmm,100001,95700,0.9569904300956991,66584,29116,42,15,13.311000515530582,0.0018178745958071336,,5,-36506.02960225635,-16069.137656487632,29116,14,73167.54627873666,-0.5519005926805753,-16069.137656487632,0.0,0.0,"component_0_mean=-0.57945121,weight=0.46174991;component_1_mean=-0.085599605,weight=0.20783714;component_2_mean=0.39951198,weight=0.18929004;component_3_mean=1.4166488,weight=0.14067649;component_4_mean=23.384529,weight=0.00044642775"
interference,host,host_cpu3-interf_io-run7,base_stable,gaussian_hmm,100001,95700,0.9569904300956991,66584,29116,42,15,13.311000515530582,0.0018178745958071336,,4,-36948.427902936164,-16161.820505058437,29116,23,74152.29885638313,-0.5550838200665763,-16251.941385272055,6.690249929615249,0.0030952356166238106,state_0_mean=-0.57909697;state_1_mean=0.15459287;state_2_mean=1.4557386;state_3_mean=24.173414
interference,host,host_cpu3-interf_io-run7,cap_1000us,gaussian_gmm,100001,95700,0.9569904300956991,66584,29116,42,15,13.311000515530582,0.0018178745958071336,,5,-36506.02960225635,-16069.137656487632,29116,14,73167.54627873666,-0.5519005926805753,-16069.137656487632,0.0,0.0,"component_0_mean=-0.57945121,weight=0.46174991;component_1_mean=-0.085599605,weight=0.20783714;component_2_mean=0.39951198,weight=0.18929004;component_3_mean=1.4166488,weight=0.14067649;component_4_mean=23.384529,weight=0.00044642775"
interference,host,host_cpu3-interf_io-run7,cap_1000us,gaussian_hmm,100001,95700,0.9569904300956991,66584,29116,42,15,13.311000515530582,0.0018178745958071336,,4,-36948.427902936164,-16161.820505058437,29116,23,74152.29885638313,-0.5550838200665763,-16250.030932511881,7.109693469379357,0.0030296203961205155,state_0_mean=-0.57909697;state_1_mean=0.15459287;state_2_mean=1.4557386;state_3_mean=24.173414
interference,host,host_cpu3-interf_io-run7,cap_1500us,gaussian_gmm,100001,95700,0.9569904300956991,66584,29116,42,15,13.311000515530582,0.0018178745958071336,,5,-36506.02960225635,-16069.137656487632,29116,14,73167.54627873666,-0.5519005926805753,-16069.137656487632,0.0,0.0,"component_0_mean=-0.57945121,weight=0.46174991;component_1_mean=-0.085599605,weight=0.20783714;component_2_mean=0.39951198,weight=0.18929004;component_3_mean=1.4166488,weight=0.14067649;component_4_mean=23.384529,weight=0.00044642775"
interference,host,host_cpu3-interf_io-run7,cap_1500us,gaussian_hmm,100001,95700,0.9569904300956991,66584,29116,42,15,13.311000515530582,0.0018178745958071336,,4,-36948.427902936164,-16161.820505058437,29116,23,74152.29885638313,-0.5550838200665763,-16251.555391917898,6.1531552464225125,0.0030819785293124662,state_0_mean=-0.57909697;state_1_mean=0.15459287;state_2_mean=1.4557386;state_3_mean=24.173414
interference,host,host_cpu3-interf_io-run7,cap_2000us,gaussian_gmm,100001,95700,0.9569904300956991,66584,29116,42,15,13.311000515530582,0.0018178745958071336,,5,-36506.02960225635,-16069.137656487632,29116,14,73167.54627873666,-0.5519005926805753,-16069.137656487632,0.0,0.0,"component_0_mean=-0.57945121,weight=0.46174991;component_1_mean=-0.085599605,weight=0.20783714;component_2_mean=0.39951198,weight=0.18929004;component_3_mean=1.4166488,weight=0.14067649;component_4_mean=23.384529,weight=0.00044642775"
interference,host,host_cpu3-interf_io-run7,cap_2000us,gaussian_hmm,100001,95700,0.9569904300956991,66584,29116,42,15,13.311000515530582,0.0018178745958071336,,4,-36948.427902936164,-16161.820505058437,29116,23,74152.29885638313,-0.5550838200665763,-16251.126081274551,5.583608717074285,0.0030672336933684156,state_0_mean=-0.57909697;state_1_mean=0.15459287;state_2_mean=1.4557386;state_3_mean=24.173414
interference,host,host_cpu3-interf_io-run7,cap_2500us,gaussian_gmm,100001,95700,0.9569904300956991,66584,29116,42,15,13.311000515530582,0.0018178745958071336,,5,-36506.02960225635,-16069.137656487632,29116,14,73167.54627873666,-0.5519005926805753,-16069.137656487632,0.0,0.0,"component_0_mean=-0.57945121,weight=0.46174991;component_1_mean=-0.085599605,weight=0.20783714;component_2_mean=0.39951198,weight=0.18929004;component_3_mean=1.4166488,weight=0.14067649;component_4_mean=23.384529,weight=0.00044642775"
interference,host,host_cpu3-interf_io-run7,cap_2500us,gaussian_hmm,100001,95700,0.9569904300956991,66584,29116,42,15,13.311000515530582,0.0018178745958071336,,4,-36948.427902936164,-16161.820505058437,29116,23,74152.29885638313,-0.5550838200665763,-16249.975574796976,7.448329032406507,0.0030277191145260053,state_0_mean=-0.57909697;state_1_mean=0.15459287;state_2_mean=1.4557386;state_3_mean=24.173414
interference,host,host_cpu3-interf_io-run7,train_q_0.999,gaussian_gmm,100001,95623,0.956220437795622,66518,29105,103,26,13.310978678847434,0.0012956877021053491,,5,-55993.25802661241,-24830.468119787492,29105,14,112141.98924335875,-0.8531341047856895,-24830.468119787492,0.0,0.0,"component_0_mean=-0.79619736,weight=0.46356314;component_1_mean=-0.17398127,weight=0.16468863;component_2_mean=0.55189233,weight=0.24988783;component_3_mean=1.7625219,weight=0.067412729;component_4_mean=2.5898796,weight=0.054447665"
interference,host,host_cpu3-interf_io-run7,train_q_0.999,gaussian_hmm,100001,95623,0.956220437795622,66518,29105,103,26,13.310978678847434,0.0012956877021053491,,5,-54018.67969159284,-24805.74536190843,29105,34,108414.93713065381,-0.8522846714278794,-26601.18910773345,2.6054536288010555,0.06168849839632439,state_0_mean=-0.81182572;state_1_mean=-0.58430935;state_2_mean=0.27562382;state_3_mean=0.81736035;state_4_mean=2.0344839
interference,host,host_cpu3-interf_io-run7,train_q_0.9995,gaussian_gmm,100001,95662,0.956610433895661,66550,29112,71,19,13.310981091776926,0.0013000541330816038,,5,-56377.188004724405,-24806.387847898906,29112,14,112909.85593298233,-0.8521018084603911,-24806.387847898906,0.0,0.0,"component_0_mean=-0.79535672,weight=0.46346176;component_1_mean=-0.17687914,weight=0.16332106;component_2_mean=0.54688449,weight=0.25114886;component_3_mean=1.7501006,weight=0.065744242;component_4_mean=2.5761105,weight=0.056324081"
interference,host,host_cpu3-interf_io-run7,train_q_0.9995,gaussian_hmm,100001,95662,0.956610433895661,66550,29112,71,19,13.310981091776926,0.0013000541330816038,,5,-54049.06700387998,-24758.398098914764,29112,34,108475.72810776994,-0.8504533559671188,-26546.5241996231,2.475048171657589,0.06142230354178131,state_0_mean=-0.81095952;state_1_mean=-0.58437721;state_2_mean=0.27161671;state_3_mean=0.81989961;state_4_mean=2.0237674
interference,host,host_cpu3-interf_io-run7,train_q_0.9999,gaussian_gmm,100001,95693,0.956920430795692,66577,29116,48,15,13.310989630517343,0.001432385732606871,,5,-50240.132070086736,-22138.619570709314,29116,14,100635.749742495,-0.7603592379004436,-22138.619570709314,0.0,0.0,"component_0_mean=-0.7263289,weight=0.46006172;component_1_mean=0.22977015,weight=0.41974874;component_2_mean=1.5942751,weight=0.06529052;component_3_mean=2.3298287,weight=0.052901855;component_4_mean=5.1908867,weight=0.0019971694"
interference,host,host_cpu3-interf_io-run7,train_q_0.9999,gaussian_hmm,100001,95693,0.956920430795692,66577,29116,48,15,13.310989630517343,0.001432385732606871,,5,-51634.523905689464,-22419.23521084655,29116,34,103646.65570273121,-0.7699970878845497,-23475.97086220901,1.9231979965184132,0.03629398445399305,state_0_mean=-0.73616816;state_1_mean=0.23322879;state_2_mean=0.26897185;state_3_mean=1.8435903;state_4_mean=15.33755
interference,host,host_cpu3-interf_io-run8,base_stable,gaussian_gmm,100001,95730,0.9572904270957291,67927,27803,37,16,13.29393767300921,0.004891678680445034,,5,31844.153743855262,14660.062762838123,27803,14,-63532.54084341711,0.5272834860568328,14660.062762838123,0.0,0.0,"component_0_mean=-0.15636695,weight=0.40796206;component_1_mean=-0.020520184,weight=0.38090421;component_2_mean=0.29852888,weight=0.20523787;component_3_mean=1.1254733,weight=0.0058811447;component_4_mean=252.65479,weight=1.4721687e-05"
interference,host,host_cpu3-interf_io-run8,base_stable,gaussian_hmm,100001,95730,0.9572904270957291,67927,27803,37,16,13.29393767300921,0.004891678680445034,,5,34434.65598107932,14607.242641685989,27803,34,-68491.0215403032,0.52538368671316,12815.126166882948,4.439341923082967,0.06445766553260586,state_0_mean=-0.12144482;state_1_mean=0.16340525;state_2_mean=0.24404454;state_3_mean=1.0738505;state_4_mean=252.65479
interference,host,host_cpu3-interf_io-run8,cap_1000us,gaussian_gmm,100001,95729,0.957280427195728,67926,27803,38,16,13.293919478119932,0.0012004318999238436,,5,-63091.665393768126,-24335.747312119543,27803,14,126339.09722572454,-0.8752921379750223,-24335.747312119543,0.0,0.0,"component_0_mean=-0.61464715,weight=0.42221189;component_1_mean=-0.033689575,weight=0.39856728;component_2_mean=1.3534385,weight=0.16440054;component_3_mean=3.1458187,weight=0.014686654;component_4_mean=31.665851,weight=0.00013362423"
interference,host,host_cpu3-interf_io-run8,cap_1000us,gaussian_hmm,100001,95729,0.957280427195728,67926,27803,38,16,13.293919478119932,0.0012004318999238436,,5,-57226.840989213044,-22941.74613373276,27803,34,114831.9718997405,-0.8251536213262151,-24403.672261314066,3.9889021659619748,0.05258159650330208,state_0_mean=-0.65181015;state_1_mean=-0.16379576;state_2_mean=1.0254229;state_3_mean=1.1883376;state_4_mean=4.5189285
