condition,environment,run,view,n_total,n_kept,kept_fraction,n_train,n_test,train_segments,test_segments,standardization_center_log_ns,standardization_scale_log_ns,reason,model,order,train_loglik,test_loglik,scored_test_observations,parameters_count,train_bic,test_loglik_per_obs,shuffled_test_loglik_mean,shuffled_test_loglik_sd,temporal_gain_per_obs,parameters
interference,host,host_cpu3-interf_io-run5,train_q_0.9995,100001,98663,0.986620133798662,69068,29595,54,21,13.315454095857731,0.0015188228935366008,,gaussian_gmm,5,-80499.13070703478,-29008.735549019304,29595,14,161154.26126934701,-0.9801904223355061,-29008.735549019304,0.0,0.0,"component_0_mean=-1.0340029,weight=0.26959851;component_1_mean=-0.28233916,weight=0.36646538;component_2_mean=0.57547074,weight=0.19469862;component_3_mean=1.3646737,weight=0.11580578;component_4_mean=2.0989915,weight=0.053431708"
interference,host,host_cpu3-interf_io-run5,train_q_0.9995,100001,98663,0.986620133798662,69068,29595,54,21,13.315454095857731,0.0015188228935366008,,gaussian_hmm,5,-65907.40324084648,-23408.217662330448,29595,34,132193.66327308107,-0.7909517709859925,-29425.091339277395,16.84703445788375,0.20330710177215566,state_0_mean=-1.0373548;state_1_mean=-0.4692323;state_2_mean=0.15434595;state_3_mean=0.57500275;state_4_mean=1.3504681
interference,host,host_cpu3-interf_io-run5,train_q_0.9999,100001,98700,0.986990130098699,69096,29604,30,14,13.315478663134005,0.002081500227120658,,iid_gaussian,1,-98042.47689031006,-38010.105973547186,29604,2,196107.24028486205,-1.2839516948232397,-38010.105973547186,0.0,0.0,mean=-2.2073964e-13;sd=1
interference,host,host_cpu3-interf_io-run5,train_q_0.9999,100001,98700,0.986990130098699,69096,29604,30,14,13.315478663134005,0.002081500227120658,,ar1_gaussian,1,,-37169.817951037825,29590,3,,-1.2561614718160805,,,,intercept=-8.5996197e-05;phi=0.21537216;sd=0.97647964
interference,host,host_cpu3-interf_io-run5,train_q_0.9999,100001,98700,0.986990130098699,69096,29604,30,14,13.315478663134005,0.002081500227120658,,gaussian_gmm,2,-76212.0125982064,-30883.705947322993,29604,5,152479.7414570176,-1.0432274674815225,-30883.705947322993,0.0,0.0,"component_0_mean=-0.02203971,weight=0.99594432;component_1_mean=5.4122392,weight=0.0040556825"
interference,host,host_cpu3-interf_io-run5,train_q_0.9999,100001,98700,0.986990130098699,69096,29604,30,14,13.315478663134005,0.002081500227120658,,gaussian_hmm,2,-76203.02248838545,-30857.174508590226,29604,7,152484.04774161763,-1.0423312562015346,-30869.71098823704,4.4345100271947695,0.00042347249178533136,state_0_mean=-0.023511267;state_1_mean=4.88356
interference,host,host_cpu3-interf_io-run5,train_q_0.9999,100001,98700,0.986990130098699,69096,29604,30,14,13.315478663134005,0.002081500227120658,,gaussian_gmm,3,-63454.646698736295,-21539.951491727054,29604,8,126998.43941444028,-0.7276027392152092,-21539.951491727054,0.0,0.0,"component_0_mean=-0.76266822,weight=0.2401441;component_1_mean=0.21193654,weight=0.75534572;component_2_mean=5.113966,weight=0.004510181"
interference,host,host_cpu3-interf_io-run5,train_q_0.9999,100001,98700,0.986990130098699,69096,29604,30,14,13.315478663134005,0.002081500227120658,,gaussian_hmm,3,-60708.44594460472,-21054.495694109526,29604,14,121572.89741890288,-0.7112044215007947,-22656.016378082688,63.996719789566654,0.05409811795612626,state_0_mean=-0.75805122;state_1_mean=0.22257921;state_2_mean=4.3183144
interference,host,host_cpu3-interf_io-run5,train_q_0.9999,100001,98700,0.986990130098699,69096,29604,30,14,13.315478663134005,0.002081500227120658,,gaussian_gmm,4,-60037.61499466064,-20347.144548716202,29604,11,120197.80576265184,-0.6873106522333536,-20347.144548716202,0.0,0.0,"component_0_mean=-0.76510297,weight=0.25218816;component_1_mean=-0.029041055,weight=0.53239093;component_2_mean=0.90842758,weight=0.21455984;component_3_mean=15.676933,weight=0.00086107588"
interference,host,host_cpu3-interf_io-run5,train_q_0.9999,100001,98700,0.986990130098699,69096,29604,30,14,13.315478663134005,0.002081500227120658,,gaussian_hmm,4,-49695.92204615683,-16278.619534554464,29604,23,99648.13889109575,-0.5498790546735057,-21664.779491663834,20.463341954124328,0.18194027689195277,state_0_mean=-0.76193106;state_1_mean=-0.011543644;state_2_mean=0.43625111;state_3_mean=7.2151809
interference,host,host_cpu3-interf_io-run5,train_q_0.9999,100001,98700,0.986990130098699,69096,29604,30,14,13.315478663134005,0.002081500227120658,,gaussian_gmm,5,-59250.81313663279,-19825.84728436827,29604,14,118657.63180295902,-0.669701637764095,-19825.84728436827,0.0,0.0,"component_0_mean=-0.76674302,weight=0.26377497;component_1_mean=-0.20270534,weight=0.38106136;component_2_mean=0.51770583,weight=0.2406792;component_3_mean=1.2481075,weight=0.11380841;component_4_mean=18.99911,weight=0.00067606475"
interference,host,host_cpu3-interf_io-run5,train_q_0.9999,100001,98700,0.986990130098699,69096,29604,30,14,13.315478663134005,0.002081500227120658,,gaussian_hmm,5,-46864.71994623428,-15597.016727450704,29604,34,94108.31046458121,-0.5268550441646637,-21595.945655644606,16.33323406237007,0.20263913417760782,state_0_mean=-0.76158323;state_1_mean=-0.010491122;state_2_mean=0.085418746;state_3_mean=0.96410719;state_4_mean=17.213892
interference,host,host_cpu3-interf_io-run7,base_stable,100001,95700,0.9569904300956991,66584,29116,42,15,13.311000515530582,0.0018178745958071336,,iid_gaussian,1,-94478.10329489992,-35463.98667937179,29116,2,188978.4190289747,-1.2180239964065047,-35463.98667937179,0.0,0.0,mean=-4.4618208e-13;sd=1
interference,host,host_cpu3-interf_io-run7,base_stable,100001,95700,0.9569904300956991,66584,29116,42,15,13.311000515530582,0.0018178745958071336,,ar1_gaussian,1,,-35405.899287473236,29101,3,,-1.2166557605399553,,,,intercept=-4.192295e-05;phi=0.072247406;sd=0.99740573
interference,host,host_cpu3-interf_io-run7,base_stable,100001,95700,0.9569904300956991,66584,29116,42,15,13.311000515530582,0.0018178745958071336,,gaussian_gmm,2,-73246.61223864663,-29963.510257455066,29116,5,146548.7555752304,-1.0291080593987865,-29963.510257455066,0.0,0.0,"component_0_mean=-0.27885779,weight=0.76792221;component_1_mean=0.92271257,weight=0.23207779"
interference,host,host_cpu3-interf_io-run7,base_stable,100001,95700,0.9569904300956991,66584,29116,42,15,13.311000515530582,0.0018178745958071336,,gaussian_hmm,2,-72538.95666006915,-31741.774040459517,29116,7,145155.6568572503,-1.090183199631114,-31742.469477156817,0.044077886517897805,2.388503562647566e-05,state_0_mean=-0.010270799;state_1_mean=24.874182
interference,host,host_cpu3-interf_io-run7,base_stable,100001,95700,0.9569904300956991,66584,29116,42,15,13.311000515530582,0.0018178745958071336,,gaussian_gmm,3,-41747.57411192318,-18407.55282313327,29116,8,83583.99798054577,-0.6322143434240028,-18407.55282313327,0.0,0.0,"component_0_mean=-0.5785564,weight=0.43609056;component_1_mean=0.42963332,weight=0.56354249;component_2_mean=27.759635,weight=0.00036694852"
interference,host,host_cpu3-interf_io-run7,base_stable,100001,95700,0.9569904300956991,66584,29116,42,15,13.311000515530582,0.0018178745958071336,,gaussian_hmm,3,-41683.38697656722,-18337.70604844253,29116,14,83522.2610273584,-0.6298154296071758,-18432.81652093128,8.983856507178713,0.0032666050449494505,state_0_mean=-0.57895844;state_1_mean=0.42809242;state_2_mean=28.373756
interference,host,host_cpu3-interf_io-run7,base_stable,100001,95700,0.9569904300956991,66584,29116,42,15,13.311000515530582,0.0018178745958071336,,gaussian_gmm,4,-36987.86732302518,-16228.413884843341,29116,11,74097.90306151204,-0.5573709948084675,-16228.413884843341,0.0,0.0,"component_0_mean=-0.57816643,weight=0.46180911;component_1_mean=0.15879103,weight=0.40510338;component_2_mean=1.4490656,weight=0.13262156;component_3_mean=22.530916,weight=0.00046595528"
interference,host,host_cpu3-interf_io-run7,base_stable,100001,95700,0.9569904300956991,66584,29116,42,15,13.311000515530582,0.0018178745958071336,,gaussian_hmm,4,-36948.427902936164,-16161.820505058437,29116,23,74152.29885638313,-0.5550838200665763,-16251.941385272055,6.690249929615249,0.0030952356166238106,state_0_mean=-0.57909697;state_1_mean=0.15459287;state_2_mean=1.4557386;state_3_mean=24.173414
interference,host,host_cpu3-interf_io-run7,base_stable,100001,95700,0.9569904300956991,66584,29116,42,15,13.311000515530582,0.0018178745958071336,,gaussian_gmm,5,-36506.02960225635,-16069.137656487632,29116,14,73167.54627873666,-0.5519005926805753,-16069.137656487632,0.0,0.0,"component_0_mean=-0.57945121,weight=0.46174991;component_1_mean=-0.085599605,weight=0.20783714;component_2_mean=0.39951198,weight=0.18929004;component_3_mean=1.4166488,weight=0.14067649;component_4_mean=23.384529,weight=0.00044642775"
interference,host,host_cpu3-interf_io-run7,base_stable,100001,95700,0.9569904300956991,66584,29116,42,15,13.311000515530582,0.0018178745958071336,,gaussian_hmm,5,-36896.00507000182,-16163.473770142045,29116,34,74169.62160597612,-0.5551406020793394,-16252.992264322456,6.834465661973377,0.003074546441146137,state_0_mean=-0.57910181;state_1_mean=0.15528454;state_2_mean=1.4585958;state_3_mean=20.079968;state_4_mean=101.86342
interference,host,host_cpu3-interf_io-run7,cap_2500us,100001,95700,0.9569904300956991,66584,29116,42,15,13.311000515530582,0.0018178745958071336,,iid_gaussian,1,-94478.10329489992,-35463.98667937179,29116,2,188978.4190289747,-1.2180239964065047,-35463.98667937179,0.0,0.0,mean=-4.4618208e-13;sd=1
interference,host,host_cpu3-interf_io-run7,cap_2500us,100001,95700,0.9569904300956991,66584,29116,42,15,13.311000515530582,0.0018178745958071336,,ar1_gaussian,1,,-35405.899287473236,29101,3,,-1.2166557605399553,,,,intercept=-4.192295e-05;phi=0.072247406;sd=0.99740573
interference,host,host_cpu3-interf_io-run7,cap_2500us,100001,95700,0.9569904300956991,66584,29116,42,15,13.311000515530582,0.0018178745958071336,,gaussian_gmm,2,-73246.61223864663,-29963.510257455066,29116,5,146548.7555752304,-1.0291080593987865,-29963.510257455066,0.0,0.0,"component_0_mean=-0.27885779,weight=0.76792221;component_1_mean=0.92271257,weight=0.23207779"
interference,host,host_cpu3-interf_io-run7,cap_2500us,100001,95700,0.9569904300956991,66584,29116,42,15,13.311000515530582,0.0018178745958071336,,gaussian_hmm,2,-72538.95666006915,-31741.774040459517,29116,7,145155.6568572503,-1.090183199631114,-31742.485186809376,0.01433467283895983,2.442458956788738e-05,state_0_mean=-0.010270799;state_1_mean=24.874182
interference,host,host_cpu3-interf_io-run7,cap_2500us,100001,95700,0.9569904300956991,66584,29116,42,15,13.311000515530582,0.0018178745958071336,,gaussian_gmm,3,-41747.57411192318,-18407.55282313327,29116,8,83583.99798054577,-0.6322143434240028,-18407.55282313327,0.0,0.0,"component_0_mean=-0.5785564,weight=0.43609056;component_1_mean=0.42963332,weight=0.56354249;component_2_mean=27.759635,weight=0.00036694852"
interference,host,host_cpu3-interf_io-run7,cap_2500us,100001,95700,0.9569904300956991,66584,29116,42,15,13.311000515530582,0.0018178745958071336,,gaussian_hmm,3,-41683.38697656722,-18337.70604844253,29116,14,83522.2610273584,-0.6298154296071758,-18432.377892181492,5.78949623407277,0.0032515401751257345,state_0_mean=-0.57895844;state_1_mean=0.42809242;state_2_mean=28.373756
interference,host,host_cpu3-interf_io-run7,cap_2500us,100001,95700,0.9569904300956991,66584,29116,42,15,13.311000515530582,0.0018178745958071336,,gaussian_gmm,4,-36987.86732302518,-16228.413884843341,29116,11,74097.90306151204,-0.5573709948084675,-16228.413884843341,0.0,0.0,"component_0_mean=-0.57816643,weight=0.46180911;component_1_mean=0.15879103,weight=0.40510338;component_2_mean=1.4490656,weight=0.13262156;component_3_mean=22.530916,weight=0.00046595528"
interference,host,host_cpu3-interf_io-run7,cap_2500us,100001,95700,0.9569904300956991,66584,29116,42,15,13.311000515530582,0.0018178745958071336,,gaussian_hmm,4,-36948.427902936164,-16161.820505058437,29116,23,74152.29885638313,-0.5550838200665763,-16249.975574796976,7.448329032406507,0.0030277191145260053,state_0_mean=-0.57909697;state_1_mean=0.15459287;state_2_mean=1.4557386;state_3_mean=24.173414
interference,host,host_cpu3-interf_io-run7,cap_2500us,100001,95700,0.9569904300956991,66584,29116,42,15,13.311000515530582,0.0018178745958071336,,gaussian_gmm,5,-36506.02960225635,-16069.137656487632,29116,14,73167.54627873666,-0.5519005926805753,-16069.137656487632,0.0,0.0,"component_0_mean=-0.57945121,weight=0.46174991;component_1_mean=-0.085599605,weight=0.20783714;component_2_mean=0.39951198,weight=0.18929004;component_3_mean=1.4166488,weight=0.14067649;component_4_mean=23.384529,weight=0.00044642775"
interference,host,host_cpu3-interf_io-run7,cap_2500us,100001,95700,0.9569904300956991,66584,29116,42,15,13.311000515530582,0.0018178745958071336,,gaussian_hmm,5,-36896.00507000182,-16163.473770142045,29116,34,74169.62160597612,-0.5551406020793394,-16252.280990296164,7.5783601157174845,0.0030501174664829688,state_0_mean=-0.57910181;state_1_mean=0.15528454;state_2_mean=1.4585958;state_3_mean=20.079968;state_4_mean=101.86342
interference,host,host_cpu3-interf_io-run7,cap_2000us,100001,95700,0.9569904300956991,66584,29116,42,15,13.311000515530582,0.0018178745958071336,,iid_gaussian,1,-94478.10329489992,-35463.98667937179,29116,2,188978.4190289747,-1.2180239964065047,-35463.98667937179,0.0,0.0,mean=-4.4618208e-13;sd=1
interference,host,host_cpu3-interf_io-run7,cap_2000us,100001,95700,0.9569904300956991,66584,29116,42,15,13.311000515530582,0.0018178745958071336,,ar1_gaussian,1,,-35405.899287473236,29101,3,,-1.2166557605399553,,,,intercept=-4.192295e-05;phi=0.072247406;sd=0.99740573
interference,host,host_cpu3-interf_io-run7,cap_2000us,100001,95700,0.9569904300956991,66584,29116,42,15,13.311000515530582,0.0018178745958071336,,gaussian_gmm,2,-73246.61223864663,-29963.510257455066,29116,5,146548.7555752304,-1.0291080593987865,-29963.510257455066,0.0,0.0,"component_0_mean=-0.27885779,weight=0.76792221;component_1_mean=0.92271257,weight=0.23207779"
interference,host,host_cpu3-interf_io-run7,cap_2000us,100001,95700,0.9569904300956991,66584,29116,42,15,13.311000515530582,0.0018178745958071336,,gaussian_hmm,2,-72538.95666006915,-31741.774040459517,29116,7,145155.6568572503,-1.090183199631114,-31742.45400751491,0.04509920529819307,2.3353724941334615e-05,state_0_mean=-0.010270799;state_1_mean=24.874182
interference,host,host_cpu3-interf_io-run7,cap_2000us,100001,95700,0.9569904300956991,66584,29116,42,15,13.311000515530582,0.0018178745958071336,,gaussian_gmm,3,-41747.57411192318,-18407.55282313327,29116,8,83583.99798054577,-0.6322143434240028,-18407.55282313327,0.0,0.0,"component_0_mean=-0.5785564,weight=0.43609056;component_1_mean=0.42963332,weight=0.56354249;component_2_mean=27.759635,weight=0.00036694852"
interference,host,host_cpu3-interf_io-run7,cap_2000us,100001,95700,0.9569904300956991,66584,29116,42,15,13.311000515530582,0.0018178745958071336,,gaussian_hmm,3,-41683.38697656722,-18337.70604844253,29116,14,83522.2610273584,-0.6298154296071758,-18429.225896707452,7.699971071509577,0.0031432837019137643,state_0_mean=-0.57895844;state_1_mean=0.42809242;state_2_mean=28.373756
interference,host,host_cpu3-interf_io-run7,cap_2000us,100001,95700,0.9569904300956991,66584,29116,42,15,13.311000515530582,0.0018178745958071336,,gaussian_gmm,4,-36987.86732302518,-16228.413884843341,29116,11,74097.90306151204,-0.5573709948084675,-16228.413884843341,0.0,0.0,"component_0_mean=-0.57816643,weight=0.46180911;component_1_mean=0.15879103,weight=0.40510338;component_2_mean=1.4490656,weight=0.13262156;component_3_mean=22.530916,weight=0.00046595528"
interference,host,host_cpu3-interf_io-run7,cap_2000us,100001,95700,0.9569904300956991,66584,29116,42,15,13.311000515530582,0.0018178745958071336,,gaussian_hmm,4,-36948.427902936164,-16161.820505058437,29116,23,74152.29885638313,-0.5550838200665763,-16251.126081274551,5.583608717074285,0.0030672336933684156,state_0_mean=-0.57909697;state_1_mean=0.15459287;state_2_mean=1.4557386;state_3_mean=24.173414
interference,host,host_cpu3-interf_io-run7,cap_2000us,100001,95700,0.9569904300956991,66584,29116,42,15,13.311000515530582,0.0018178745958071336,,gaussian_gmm,5,-36506.02960225635,-16069.137656487632,29116,14,73167.54627873666,-0.5519005926805753,-16069.137656487632,0.0,0.0,"component_0_mean=-0.57945121,weight=0.46174991;component_1_mean=-0.085599605,weight=0.20783714;component_2_mean=0.39951198,weight=0.18929004;component_3_mean=1.4166488,weight=0.14067649;component_4_mean=23.384529,weight=0.00044642775"
interference,host,host_cpu3-interf_io-run7,cap_2000us,100001,95700,0.9569904300956991,66584,29116,42,15,13.311000515530582,0.0018178745958071336,,gaussian_hmm,5,-36896.00507000182,-16163.473770142045,29116,34,74169.62160597612,-0.5551406020793394,-16251.467479620012,7.107151511343413,0.0030221771355257265,state_0_mean=-0.57910181;state_1_mean=0.15528454;state_2_mean=1.4585958;state_3_mean=20.079968;state_4_mean=101.86342
interference,host,host_cpu3-interf_io-run7,cap_1500us,100001,95700,0.9569904300956991,66584,29116,42,15,13.311000515530582,0.0018178745958071336,,iid_gaussian,1,-94478.10329489992,-35463.98667937179,29116,2,188978.4190289747,-1.2180239964065047,-35463.98667937179,0.0,0.0,mean=-4.4618208e-13;sd=1
interference,host,host_cpu3-interf_io-run7,cap_1500us,100001,95700,0.9569904300956991,66584,29116,42,15,13.311000515530582,0.0018178745958071336,,ar1_gaussian,1,,-35405.899287473236,29101,3,,-1.2166557605399553,,,,intercept=-4.192295e-05;phi=0.072247406;sd=0.99740573
interference,host,host_cpu3-interf_io-run7,cap_1500us,100001,95700,0.9569904300956991,66584,29116,42,15,13.311000515530582,0.0018178745958071336,,gaussian_gmm,2,-73246.61223864663,-29963.510257455066,29116,5,146548.7555752304,-1.0291080593987865,-29963.510257455066,0.0,0.0,"component_0_mean=-0.27885779,weight=0.76792221;component_1_mean=0.92271257,weight=0.23207779"
interference,host,host_cpu3-interf_io-run7,cap_1500us,100001,95700,0.9569904300956991,66584,29116,42,15,13.311000515530582,0.0018178745958071336,,gaussian_hmm,2,-72538.95666006915,-31741.774040459517,29116,7,145155.6568572503,-1.090183199631114,-31742.443512718193,0.07156282441564041,2.299327719041939e-05,state_0_mean=-0.010270799;state_1_mean=24.874182
interference,host,host_cpu3-interf_io-run7,cap_1500us,100001,95700,0.9569904300956991,66584,29116,42,15,13.311000515530582,0.0018178745958071336,,gaussian_gmm,3,-41747.57411192318,-18407.55282313327,29116,8,83583.99798054577,-0.6322143434240028,-18407.55282313327,0.0,0.0,"component_0_mean=-0.5785564,weight=0.43609056;component_1_mean=0.42963332,weight=0.56354249;component_2_mean=27.759635,weight=0.00036694852"
interference,host,host_cpu3-interf_io-run7,cap_1500us,100001,95700,0.9569904300956991,66584,29116,42,15,13.311000515530582,0.0018178745958071336,,gaussian_hmm,3,-41683.38697656722,-18337.70604844253,29116,14,83522.2610273584,-0.6298154296071758,-18432.650278082565,6.235692121247398,0.003260895371618144,state_0_mean=-0.57895844;state_1_mean=0.42809242;state_2_mean=28.373756
interference,host,host_cpu3-interf_io-run7,cap_1500us,100001,95700,0.9569904300956991,66584,29116,42,15,13.311000515530582,0.0018178745958071336,,gaussian_gmm,4,-36987.86732302518,-16228.413884843341,29116,11,74097.90306151204,-0.5573709948084675,-16228.413884843341,0.0,0.0,"component_0_mean=-0.57816643,weight=0.46180911;component_1_mean=0.15879103,weight=0.40510338;component_2_mean=1.4490656,weight=0.13262156;component_3_mean=22.530916,weight=0.00046595528"
interference,host,host_cpu3-interf_io-run7,cap_1500us,100001,95700,0.9569904300956991,66584,29116,42,15,13.311000515530582,0.0018178745958071336,,gaussian_hmm,4,-36948.427902936164,-16161.820505058437,29116,23,74152.29885638313,-0.5550838200665763,-16251.555391917898,6.1531552464225125,0.0030819785293124662,state_0_mean=-0.57909697;state_1_mean=0.15459287;state_2_mean=1.4557386;state_3_mean=24.173414
interference,host,host_cpu3-interf_io-run7,cap_1500us,100001,95700,0.9569904300956991,66584,29116,42,15,13.311000515530582,0.0018178745958071336,,gaussian_gmm,5,-36506.02960225635,-16069.137656487632,29116,14,73167.54627873666,-0.5519005926805753,-16069.137656487632,0.0,0.0,"component_0_mean=-0.57945121,weight=0.46174991;component_1_mean=-0.085599605,weight=0.20783714;component_2_mean=0.39951198,weight=0.18929004;component_3_mean=1.4166488,weight=0.14067649;component_4_mean=23.384529,weight=0.00044642775"
interference,host,host_cpu3-interf_io-run7,cap_1500us,100001,95700,0.9569904300956991,66584,29116,42,15,13.311000515530582,0.0018178745958071336,,gaussian_hmm,5,-36896.00507000182,-16163.473770142045,29116,34,74169.62160597612,-0.5551406020793394,-16252.281630043872,7.509492038478351,0.003050139438859263,state_0_mean=-0.57910181;state_1_mean=0.15528454;state_2_mean=1.4585958;state_3_mean=20.079968;state_4_mean=101.86342
interference,host,host_cpu3-interf_io-run7,cap_1000us,100001,95700,0.9569904300956991,66584,29116,42,15,13.311000515530582,0.0018178745958071336,,iid_gaussian,1,-94478.10329489992,-35463.98667937179,29116,2,188978.4190289747,-1.2180239964065047,-35463.98667937179,0.0,0.0,mean=-4.4618208e-13;sd=1
interference,host,host_cpu3-interf_io-run7,cap_1000us,100001,95700,0.9569904300956991,66584,29116,42,15,13.311000515530582,0.0018178745958071336,,ar1_gaussian,1,,-35405.899287473236,29101,3,,-1.2166557605399553,,,,intercept=-4.192295e-05;phi=0.072247406;sd=0.99740573
interference,host,host_cpu3-interf_io-run7,cap_1000us,100001,95700,0.9569904300956991,66584,29116,42,15,13.311000515530582,0.0018178745958071336,,gaussian_gmm,2,-73246.61223864663,-29963.510257455066,29116,5,146548.7555752304,-1.0291080593987865,-29963.510257455066,0.0,0.0,"component_0_mean=-0.27885779,weight=0.76792221;component_1_mean=0.92271257,weight=0.23207779"
interference,host,host_cpu3-interf_io-run7,cap_1000us,100001,95700,0.9569904300956991,66584,29116,42,15,13.311000515530582,0.0018178745958071336,,gaussian_hmm,2,-72538.95666006915,-31741.774040459517,29116,7,145155.6568572503,-1.090183199631114,-31742.433419169298,0.1563659521756833,2.2646610447206594e-05,state_0_mean=-0.010270799;state_1_mean=24.874182
interference,host,host_cpu3-interf_io-run7,cap_1000us,100001,95700,0.9569904300956991,66584,29116,42,15,13.311000515530582,0.0018178745958071336,,gaussian_gmm,3,-41747.57411192318,-18407.55282313327,29116,8,83583.99798054577,-0.6322143434240028,-18407.55282313327,0.0,0.0,"component_0_mean=-0.5785564,weight=0.43609056;component_1_mean=0.42963332,weight=0.56354249;component_2_mean=27.759635,weight=0.00036694852"
interference,host,host_cpu3-interf_io-run7,cap_1000us,100001,95700,0.9569904300956991,66584,29116,42,15,13.311000515530582,0.0018178745958071336,,gaussian_hmm,3,-41683.38697656722,-18337.70604844253,29116,14,83522.2610273584,-0.6298154296071758,-18433.187746026655,7.721178002490946,0.0032793549108436617,state_0_mean=-0.57895844;state_1_mean=0.42809242;state_2_mean=28.373756
interference,host,host_cpu3-interf_io-run7,cap_1000us,100001,95700,0.9569904300956991,66584,29116,42,15,13.311000515530582,0.0018178745958071336,,gaussian_gmm,4,-36987.86732302518,-16228.413884843341,29116,11,74097.90306151204,-0.5573709948084675,-16228.413884843341,0.0,0.0,"component_0_mean=-0.57816643,weight=0.46180911;component_1_mean=0.15879103,weight=0.40510338;component_2_mean=1.4490656,weight=0.13262156;component_3_mean=22.530916,weight=0.00046595528"
interference,host,host_cpu3-interf_io-run7,cap_1000us,100001,95700,0.9569904300956991,66584,29116,42,15,13.311000515530582,0.0018178745958071336,,gaussian_hmm,4,-36948.427902936164,-16161.820505058437,29116,23,74152.29885638313,-0.5550838200665763,-16250.030932511881,7.109693469379357,0.0030296203961205155,state_0_mean=-0.57909697;state_1_mean=0.15459287;state_2_mean=1.4557386;state_3_mean=24.173414
interference,host,host_cpu3-interf_io-run7,cap_1000us,100001,95700,0.9569904300956991,66584,29116,42,15,13.311000515530582,0.0018178745958071336,,gaussian_gmm,5,-36506.02960225635,-16069.137656487632,29116,14,73167.54627873666,-0.5519005926805753,-16069.137656487632,0.0,0.0,"component_0_mean=-0.57945121,weight=0.46174991;component_1_mean=-0.085599605,weight=0.20783714;component_2_mean=0.39951198,weight=0.18929004;component_3_mean=1.4166488,weight=0.14067649;component_4_mean=23.384529,weight=0.00044642775"
interference,host,host_cpu3-interf_io-run7,cap_1000us,100001,95700,0.9569904300956991,66584,29116,42,15,13.311000515530582,0.0018178745958071336,,gaussian_hmm,5,-36896.00507000182,-16163.473770142045,29116,34,74169.62160597612,-0.5551406020793394,-16253.44232390596,5.79155846615236,0.003090003907264539,state_0_mean=-0.57910181;state_1_mean=0.15528454;state_2_mean=1.4585958;state_3_mean=20.079968;state_4_mean=101.86342
interference,host,host_cpu3-interf_io-run7,train_q_0.999,100001,95623,0.956220437795622,66518,29105,103,26,13.310978678847434,0.0012956877021053491,,iid_gaussian,1,-94384.45335170842,-41489.06756906216,29105,2,188791.11715915025,-1.4254962229535186,-41489.06756906216,0.0,0.0,mean=6.998753e-13;sd=1
interference,host,host_cpu3-interf_io-run7,train_q_0.999,100001,95623,0.956220437795622,66518,29105,103,26,13.310978678847434,0.0012956877021053491,,ar1_gaussian,1,,-41431.95477719028,29079,3,,-1.4248067257192571,,,,intercept=-0.00028743347;phi=0.023433903;sd=0.99959709
interference,host,host_cpu3-interf_io-run7,train_q_0.999,100001,95623,0.956220437795622,66518,29105,103,26,13.310978678847434,0.0012956877021053491,,gaussian_gmm,2,-63634.70851161357,-28163.348115039946,29105,5,127324.9431625607,-0.9676463877354388,-28163.348115039946,0.0,0.0,"component_0_mean=-0.79452588,weight=0.43795737;component_1_mean=0.619114,weight=0.56204263"
interference,host,host_cpu3-interf_io-run7,train_q_0.999,100001,95623,0.956220437795622,66518,29105,103,26,13.310978678847434,0.0012956877021053491,,gaussian_hmm,2,-63580.69996831368,-28092.079515159723,29105,7,127239.13653169433,-0.9651977156900781,-28183.470524025633,5.690210025689102,0.0031400449704830926,state_0_mean=-0.795436;state_1_mean=0.61410665
interference,host,host_cpu3-interf_io-run7,train_q_0.999,100001,95623,0.956220437795622,66518,29105,103,26,13.310978678847434,0.0012956877021053491,,gaussian_gmm,3,-58812.88773922327,-25979.974640383967,29105,8,117714.6173013802,-0.892629260964919,-25979.974640383967,0.0,0.0,"component_0_mean=-0.79420706,weight=0.46254417;component_1_mean=0.24394247,weight=0.40729342;component_2_mean=2.0589636,weight=0.13016242"
interference,host,host_cpu3-interf_io-run7,train_q_0.999,100001,95623,0.956220437795622,66518,29105,103,26,13.310978678847434,0.0012956877021053491,,gaussian_hmm,3,-58757.89605391803,-25916.437530297702,29105,14,117671.26529796999,-0.8904462302112249,-26001.335749053836,6.841227733293681,0.0029169633656118935,state_0_mean=-0.79564914;state_1_mean=0.2375688;state_2_mean=2.0694063
interference,host,host_cpu3-interf_io-run7,train_q_0.999,100001,95623,0.956220437795622,66518,29105,103,26,13.310978678847434,0.0012956877021053491,,gaussian_gmm,4,-56301.25564368852,-24902.701805048528,29105,11,112724.66879391084,-0.8556159355797467,-24902.701805048528,0.0,0.0,"component_0_mean=-0.79471735,weight=0.45972402;component_1_mean=0.26119143,weight=0.42118334;component_2_mean=1.7681017,weight=0.064546883;component_3_mean=2.5889406,weight=0.054545756"
interference,host,host_cpu3-interf_io-run7,train_q_0.999,100001,95623,0.956220437795622,66518,29105,103,26,13.310978678847434,0.0012956877021053491,,gaussian_hmm,4,-57797.25458482808,-25475.145386499356,29105,23,115849.92941059047,-0.8752841568974182,-26358.5438012133,14.69042792022539,0.030352118698297386,state_0_mean=-0.80446249;state_1_mean=-0.0460641;state_2_mean=0.27736478;state_3_mean=2.0664963
