condition,environment,run,n,period_ns,deadline_ns,baseline_response_ns,expected_recovery_slope_ns_per_activation,delta_mad_ns,shock_threshold_ns,episode_id,start_index,end_index,peak_index,start_release_ns,end_release_ns,activations,duration_us,peak_response_ns,onset_jump_ns,shocks_inside_episode,recovery_activations,observed_recovery_slope_ns_per_activation,recovery_slope_error_ns,recovery_r2,fraction_recovery_steps_near_expected,excess_latency_area_ns
interference,host,host_cpu3-interf_io-run6,99655,5000000.0,3000000.0,592974.0,-4407026.0,455.0,1000000.0,11,20590,20692,20590,81477927757262,81478437757262,103,515000.0,454155590.0,453562999.0,1,103,-4403814.043228046,3211.9567719539627,0.9999999996285012,1.0,23335921308.0
interference,host,host_cpu3-interf_io-run6,99655,5000000.0,3000000.0,592974.0,-4407026.0,455.0,1000000.0,12,22252,22271,22252,81486237757262,81486332757262,20,100000.0,90399472.0,89806408.0,1,20,-4403881.463157892,3144.536842107773,0.9999999984274399,1.0,911277374.0
interference,host,host_cpu3-interf_io-run6,99655,5000000.0,3000000.0,592974.0,-4407026.0,455.0,1000000.0,13,25285,25295,25285,81501402757262,81501452757262,11,55000.0,51430031.0,50837383.0,1,11,-4404049.67272727,2976.327272729948,0.9999999959357404,1.0,290492085.0
interference,host,host_cpu3-interf_io-run6,99655,5000000.0,3000000.0,592974.0,-4407026.0,455.0,1000000.0,14,26271,26271,26271,81506332757262,81506332757262,1,5000.0,5306350.0,4712994.0,1,1,,,,,2306350.0
interference,host,host_cpu3-interf_io-run6,99655,5000000.0,3000000.0,592974.0,-4407026.0,455.0,1000000.0,15,28319,28345,28319,81516572757262,81516702757262,27,135000.0,118770483.0,118176297.0,1,27,-4404300.286935287,2725.7130647134036,0.9999999993174954,1.0,1579918717.0
interference,host,host_cpu3-interf_io-run6,99655,5000000.0,3000000.0,592974.0,-4407026.0,455.0,1000000.0,16,31959,31963,31959,81534772757262,81534792757262,5,25000.0,24833453.0,24241091.0,1,5,-4403960.200000004,3065.7999999960884,0.9999999525069045,1.0,65136674.0
interference,host,host_cpu3-interf_io-run6,99655,5000000.0,3000000.0,592974.0,-4407026.0,455.0,1000000.0,17,35979,36007,35979,81554872757262,81555012757262,29,145000.0,128561960.0,127969383.0,1,29,-4404482.620197045,2543.3798029553145,0.9999999995701511,1.0,1853062979.0
interference,host,host_cpu3-interf_io-run6,99655,5000000.0,3000000.0,592974.0,-4407026.0,455.0,1000000.0,18,36964,36987,36964,81559797757262,81559912757262,24,120000.0,108694710.0,108101094.0,1,24,-4404302.540869566,2723.4591304343194,0.9999999987784562,1.0,1321105226.0
interference,host,host_cpu3-interf_io-run6,99655,5000000.0,3000000.0,592974.0,-4407026.0,455.0,1000000.0,19,39769,39814,39769,81573822757262,81574047757262,46,230000.0,205131745.0,204538625.0,1,46,-4404283.890348443,2742.10965155717,0.9999999996401617,1.0,4739725418.0
interference,host,host_cpu3-interf_io-run6,99655,5000000.0,3000000.0,592974.0,-4407026.0,455.0,1000000.0,20,40905,40926,40905,81579502757262,81579607757262,22,110000.0,95941001.0,95347876.0,1,22,-4404279.87408244,2746.125917560421,0.9999999980191082,1.0,1027351101.0
interference,host,host_cpu3-interf_io-run6,99655,5000000.0,3000000.0,592974.0,-4407026.0,455.0,1000000.0,21,42193,42220,42193,81585942757262,81586077757262,28,140000.0,123905155.0,123312349.0,1,28,-4404061.725506293,2964.274493707344,0.9999999992990539,1.0,1720645525.0
interference,host,host_cpu3-interf_io-run6,99655,5000000.0,3000000.0,592974.0,-4407026.0,455.0,1000000.0,22,43330,43674,43330,81591627757262,81593347757262,345,1725000.0,1520041996.0,1519449497.0,1,345,-4404122.413366103,2903.5866338973865,0.9999999999310947,1.0,262036369183.0
interference,host,host_cpu3-interf_io-run6,99655,5000000.0,3000000.0,592974.0,-4407026.0,455.0,1000000.0,23,44666,44705,44666,81598307757262,81598502757262,40,200000.0,178371910.0,177778085.0,1,40,-4404125.782082548,2900.217917451635,0.9999999988421496,1.0,3579533329.0
interference,host,host_cpu3-interf_io-run6,99655,5000000.0,3000000.0,592974.0,-4407026.0,455.0,1000000.0,24,47774,47797,47774,81613847757262,81613962757262,24,120000.0,105859795.0,105265305.0,1,24,-4404364.198695655,2661.801304345019,0.9999999992373771,1.0,1253071493.0
interference,host,host_cpu3-interf_io-run6,99655,5000000.0,3000000.0,592974.0,-4407026.0,455.0,1000000.0,25,51793,51805,51793,81633942757262,81634002757262,13,65000.0,58805338.0,58212786.0,1,13,-4404135.758241755,2890.2417582450435,0.9999999987711347,1.0,381944017.0
interference,host,host_cpu3-interf_io-run6,99655,5000000.0,3000000.0,592974.0,-4407026.0,455.0,1000000.0,26,52779,52820,52779,81638872757262,81639077757262,42,210000.0,187784314.0,187191449.0,1,42,-4404444.666639658,2581.333360342309,0.9999999997374359,1.0,3968682943.0
interference,host,host_cpu3-interf_io-run6,99655,5000000.0,3000000.0,592974.0,-4407026.0,455.0,1000000.0,27,54825,54831,54825,81649102757262,81649132757262,7,35000.0,30822621.0,30229989.0,1,7,-4403342.357142856,3683.6428571436554,0.9999999957559645,1.0,102285527.0
interference,host,host_cpu3-interf_io-run6,99655,5000000.0,3000000.0,592974.0,-4407026.0,455.0,1000000.0,28,55811,55825,55811,81654032757262,81654102757262,15,75000.0,64712720.0,64119072.0,1,15,-4404306.971428569,2719.0285714305937,0.9999999973182264,1.0,463232748.0
interference,host,host_cpu3-interf_io-run6,99655,5000000.0,3000000.0,592974.0,-4407026.0,455.0,1000000.0,29,56948,56975,56948,81659717757262,81659852757262,28,140000.0,123125638.0,122532489.0,1,28,-4404281.435413243,2744.564586756751,0.9999999977757115,1.0,1698821743.0
interference,host,host_cpu3-interf_io-run6,99655,5000000.0,3000000.0,592974.0,-4407026.0,455.0,1000000.0,30,58009,58035,58009,81665022757262,81665152757262,27,135000.0,118574281.0,117981214.0,1,27,-4404187.336385839,2838.6636141613126,0.999999999051976,1.0,1574604927.0
interference,host,host_cpu3-interf_io-run6,99655,5000000.0,3000000.0,592974.0,-4407026.0,455.0,1000000.0,31,59070,59073,59070,81670327757262,81670342757262,4,20000.0,17899491.0,17306754.0,1,4,-4403481.300000001,3544.699999999255,0.9999999580052382,1.0,33181221.0
interference,host,host_cpu3-interf_io-run6,99655,5000000.0,3000000.0,592974.0,-4407026.0,455.0,1000000.0,32,65138,65158,65138,81700667757262,81700767757262,21,105000.0,94045326.0,93451877.0,1,21,-4404242.693506492,2783.306493507698,0.9999999987071265,1.0,987100840.0
interference,host,host_cpu3-interf_io-run6,99655,5000000.0,3000000.0,592974.0,-4407026.0,455.0,1000000.0,33,66123,66174,66123,81705592757262,81705847757262,52,260000.0,231015060.0,230420771.0,1,52,-4404192.520148552,2833.479851447977,0.999999999545225,1.0,6016820125.0
interference,host,host_cpu3-interf_io-run6,99655,5000000.0,3000000.0,592974.0,-4407026.0,455.0,1000000.0,34,67182,67186,67182,81710887757262,81710907757262,5,25000.0,21642643.0,21050028.0,1,5,-4404390.000000004,2635.9999999962747,0.9999999879430794,1.0,49166015.0
interference,host,host_cpu3-interf_io-run6,99655,5000000.0,3000000.0,592974.0,-4407026.0,455.0,1000000.0,35,69154,69229,69154,81720747757262,81721122757262,76,380000.0,337589286.0,336996423.0,1,76,-4404234.744839368,2791.255160631612,0.9999999992162723,1.0,12876734315.0
interference,host,host_cpu3-interf_io-run6,99655,5000000.0,3000000.0,592974.0,-4407026.0,455.0,1000000.0,36,71273,71294,71273,81731342757262,81731447757262,22,110000.0,98497865.0,97903777.0,1,22,-4404473.66629023,2552.3337097698823,0.9999999990239333,1.0,1083521741.0
interference,host,host_cpu3-interf_io-run6,99655,5000000.0,3000000.0,592974.0,-4407026.0,455.0,1000000.0,37,73320,73322,73320,81741577757262,81741587757262,3,15000.0,14374715.0,13782150.0,1,3,-4404403.500000001,2622.4999999990687,0.9999999523356362,1.0,20909269.0
interference,host,host_cpu3-interf_io-run6,99655,5000000.0,3000000.0,592974.0,-4407026.0,455.0,1000000.0,38,74306,74350,74306,81746507757262,81746727757262,45,225000.0,200599479.0,200006769.0,1,45,-4404287.387615284,2738.612384716049,0.9999999993543197,1.0,4531765490.0
interference,host,host_cpu3-interf_io-run6,99655,5000000.0,3000000.0,592974.0,-4407026.0,455.0,1000000.0,39,77414,77425,77414,81762047757262,81762102757262,12,60000.0,55466150.0,54872844.0,1,12,-4403969.510489509,3056.489510490559,0.9999999960215407,1.0,338934718.0
interference,host,host_cpu3-interf_io-run6,99655,5000000.0,3000000.0,592974.0,-4407026.0,455.0,1000000.0,40,82495,82512,82495,81787452757262,81787537757262,18,90000.0,79043046.0,78449972.0,1,18,-4404207.491228069,2818.5087719308212,0.9999999987091583,1.0,694963937.0
interference,host,host_cpu3-interf_io-run6,99655,5000000.0,3000000.0,592974.0,-4407026.0,455.0,1000000.0,41,84239,84276,84239,81796172757262,81796357757262,38,190000.0,166833859.0,166239414.0,1,38,-4404352.316664846,2673.6833351543173,0.9999999993857245,1.0,3129541230.0
interference,host,host_cpu3-interf_io-run6,99655,5000000.0,3000000.0,592974.0,-4407026.0,455.0,1000000.0,42,85300,85319,85300,81801477757262,81801572757262,20,100000.0,88514404.0,87921306.0,1,20,-4404277.160902255,2748.8390977447852,0.9999999990938141,1.0,873461952.0
interference,host,host_cpu3-interf_io-run6,99655,5000000.0,3000000.0,592974.0,-4407026.0,455.0,1000000.0,43,89395,89411,89395,81821952757262,81822032757262,17,85000.0,75945232.0,75352233.0,1,17,-4404212.517156863,2813.482843137346,0.9999999958305111,1.0,641163495.0
interference,host,host_cpu3-interf_io-run6,99655,5000000.0,3000000.0,592974.0,-4407026.0,455.0,1000000.0,44,90380,90431,90380,81826877757262,81827132757262,52,260000.0,231010881.0,230418377.0,1,52,-4404033.931486378,2992.068513621576,0.9999999993547435,1.0,6016738569.0
interference,host,host_cpu3-interf_io-run6,99655,5000000.0,3000000.0,592974.0,-4407026.0,455.0,1000000.0,45,92425,92466,92425,81837102757262,81837307757262,42,210000.0,186535686.0,185942861.0,1,42,-4404275.251843449,2750.7481565512717,0.9999999992381964,1.0,3916377113.0
interference,host,host_cpu3-interf_io-run6,99655,5000000.0,3000000.0,592974.0,-4407026.0,455.0,1000000.0,46,92878,92917,92878,81839367757262,81839562757262,40,200000.0,178751762.0,178159126.0,1,40,-4404366.3664165065,2659.6335834935308,0.9999999995326436,1.0,3594631496.0
interference,host,host_cpu3-interf_io-run6,99655,5000000.0,3000000.0,592974.0,-4407026.0,455.0,1000000.0,47,95910,95949,95910,81854527757262,81854722757262,40,200000.0,177199870.0,176605859.0,1,40,-4404073.569699809,2952.430300191045,0.9999999993866789,1.0,3532916177.0
interference,host,host_cpu3-interf_io-run6,99655,5000000.0,3000000.0,592974.0,-4407026.0,455.0,1000000.0,48,98184,98683,98184,81865897757262,81868392757262,500,2500000.0,2202341005.0,2201748421.0,1,500,-4403814.520589633,3211.4794103670865,0.9999999996567911,1.0,550276951416.0
interference,host,host_cpu3-interf_io-run6,99655,5000000.0,3000000.0,592974.0,-4407026.0,455.0,1000000.0,49,99654,99654,99654,81873247757262,81873247757262,1,5000.0,1961714859.0,1961121773.0,1,1,,,,,1958714859.0
interference,host,host_cpu3-interf_io-run7,100001,5000000.0,3000000.0,603495.0,-4396505.0,700.0,1000000.0,1,1953,1978,1953,83755539132512,83755664132512,26,130000.0,114460095.0,113856803.0,1,26,-4390462.087179487,6042.91282051336,0.9999999977809592,1.0,1471101519.0
interference,host,host_cpu3-interf_io-run7,100001,5000000.0,3000000.0,603495.0,-4396505.0,700.0,1000000.0,2,2956,2958,2956,83760554132512,83760564132512,3,15000.0,15095062.0,14491422.0,1,3,-4391511.999999997,4993.000000002794,0.9999999915307164,1.0,23109950.0
interference,host,host_cpu3-interf_io-run7,100001,5000000.0,3000000.0,603495.0,-4396505.0,700.0,1000000.0,3,4965,4988,4965,83770599132512,83770714132512,24,120000.0,106357718.0,105752633.0,1,24,-4391399.995652176,5105.00434782356,0.999999999033028,1.0,1268570384.0
interference,host,host_cpu3-interf_io-run7,100001,5000000.0,3000000.0,603495.0,-4396505.0,700.0,1000000.0,4,8056,8077,8056,83786054132512,83786159132512,22,110000.0,96032736.0,95428671.0,1,22,-4391318.13212874,5186.8678712602705,0.9999999981177194,1.0,1032286760.0
interference,host,host_cpu3-interf_io-run7,100001,5000000.0,3000000.0,603495.0,-4396505.0,700.0,1000000.0,5,9060,9060,9060,83791074132512,83791074132512,1,5000.0,7304300.0,6698614.0,1,1,,,,,4304300.0
interference,host,host_cpu3-interf_io-run7,100001,5000000.0,3000000.0,603495.0,-4396505.0,700.0,1000000.0,6,10063,10110,10063,83796089132512,83796324132512,48,240000.0,212298966.0,211695049.0,1,48,-4391352.20603561,5152.793964389712,0.9999999996191354,1.0,5092902096.0
interference,host,host_cpu3-interf_io-run7,100001,5000000.0,3000000.0,603495.0,-4396505.0,700.0,1000000.0,7,13095,13149,13095,83811249132512,83811519132512,55,275000.0,243123379.0,242520276.0,1,55,-4391481.742063487,5023.257936513051,0.9999999996649981,1.0,6685357564.0
interference,host,host_cpu3-interf_io-run7,100001,5000000.0,3000000.0,603495.0,-4396505.0,700.0,1000000.0,8,14609,14619,14609,83818819132512,83818869132512,11,55000.0,47005003.0,46400790.0,1,11,-4391210.827272725,5294.172727274708,0.9999999960035018,1.0,242547921.0
interference,host,host_cpu3-interf_io-run7,100001,5000000.0,3000000.0,603495.0,-4396505.0,700.0,1000000.0,9,14836,14948,14836,83819954132512,83820514132512,113,565000.0,495796181.0,495193057.0,1,113,-4390974.781331091,5530.218668908812,0.9999999996877899,1.0,27900019420.0
interference,host,host_cpu3-interf_io-run7,100001,5000000.0,3000000.0,603495.0,-4396505.0,700.0,1000000.0,10,15966,16008,15966,83825604132512,83825814132512,43,215000.0,187681521.0,187077277.0,1,43,-4391316.5816973755,5188.418302624486,0.9999999991358429,1.0,3976071978.0
interference,host,host_cpu3-interf_io-run7,100001,5000000.0,3000000.0,603495.0,-4396505.0,700.0,1000000.0,11,17026,17066,17026,83830904132512,83831104132512,41,205000.0,180376704.0,179772436.0,1,41,-4391415.6047038315,5089.395296168514,0.9999999996877406,1.0,3671492452.0
interference,host,host_cpu3-interf_io-run7,100001,5000000.0,3000000.0,603495.0,-4396505.0,700.0,1000000.0,12,17251,17271,17251,83832029132512,83832129132512,21,105000.0,91670948.0,91067829.0,1,21,-4391349.981818182,5155.018181817606,0.999999997554098,1.0,939972314.0
interference,host,host_cpu3-interf_io-run7,100001,5000000.0,3000000.0,603495.0,-4396505.0,700.0,1000000.0,13,18009,18036,18009,83835819132512,83835954132512,28,140000.0,124579228.0,123975957.0,1,28,-4391456.0637657335,5048.936234266497,0.9999999992655259,1.0,1744311733.0
interference,host,host_cpu3-interf_io-run7,100001,5000000.0,3000000.0,603495.0,-4396505.0,700.0,1000000.0,14,18084,18122,18084,83836194132512,83836384132512,39,195000.0,170401909.0,169798798.0,1,39,-4391403.172469638,5101.827530361712,0.9999999996635575,1.0,3274653648.0
interference,host,host_cpu3-interf_io-run7,100001,5000000.0,3000000.0,603495.0,-4396505.0,700.0,1000000.0,15,20130,20146,20130,83846424132512,83846504132512,17,85000.0,77356208.0,76753204.0,1,17,-4391275.078431374,5229.921568625607,0.9999999984977663,1.0,666847072.0
interference,host,host_cpu3-interf_io-run7,100001,5000000.0,3000000.0,603495.0,-4396505.0,700.0,1000000.0,16,21115,21115,21115,83851349132512,83851349132512,1,5000.0,4621632.0,4018513.0,1,1,,,,,1621632.0
interference,host,host_cpu3-interf_io-run7,100001,5000000.0,3000000.0,603495.0,-4396505.0,700.0,1000000.0,17,24149,24171,24149,83866519132512,83866629132512,23,115000.0,102387616.0,101783950.0,1,23,-4391326.302371543,5178.697628457099,0.9999999985793568,1.0,1174923246.0
interference,host,host_cpu3-interf_io-run7,100001,5000000.0,3000000.0,603495.0,-4396505.0,700.0,1000000.0,18,25135,25149,25135,83871449132512,83871519132512,15,75000.0,67609824.0,67006654.0,1,15,-4391306.0857142825,5198.914285717532,0.9999999971248452,1.0,508097549.0
interference,host,host_cpu3-interf_io-run7,100001,5000000.0,3000000.0,603495.0,-4396505.0,700.0,1000000.0,19,25969,26005,25969,83875619132512,83875799132512,37,185000.0,163888437.0,163285238.0,1,37,-4391596.421526788,4908.578473212197,0.9999999995756008,1.0,3028034642.0
interference,host,host_cpu3-interf_io-run7,100001,5000000.0,3000000.0,603495.0,-4396505.0,700.0,1000000.0,20,27104,27214,27104,83881294132512,83881844132512,111,555000.0,487555303.0,486950195.0,1,111,-4391324.18239733,5180.81760266982,0.9999999998520225,1.0,26976886486.0
interference,host,host_cpu3-interf_io-run7,100001,5000000.0,3000000.0,603495.0,-4396505.0,700.0,1000000.0,21,28311,28672,28311,83887329132512,83889134132512,362,1810000.0,1591112622.0,1590509436.0,1,362,-4391279.835303442,5225.164696558379,0.9999999999458886,1.0,287964393846.0
interference,host,host_cpu3-interf_io-run7,100001,5000000.0,3000000.0,603495.0,-4396505.0,700.0,1000000.0,22,29645,29686,29645,83893999132512,83894204132512,42,210000.0,184905404.0,184300332.0,1,42,-4391416.158739165,5088.841260834597,0.9999999995960248,1.0,3858945145.0
interference,host,host_cpu3-interf_io-run7,100001,5000000.0,3000000.0,603495.0,-4396505.0,700.0,1000000.0,23,31691,31706,31691,83904229132512,83904304132512,16,80000.0,71841324.0,71237680.0,1,16,-4391133.469117648,5371.530882352032,0.9999999942985933,1.0,574588415.0
interference,host,host_cpu3-interf_io-run7,100001,5000000.0,3000000.0,603495.0,-4396505.0,700.0,1000000.0,24,34724,34749,34724,83919394132512,83919519132512,26,130000.0,113328007.0,112724823.0,1,26,-4391536.538461538,4968.461538461968,0.9999999994041453,1.0,1441313941.0
interference,host,host_cpu3-interf_io-run7,100001,5000000.0,3000000.0,603495.0,-4396505.0,700.0,1000000.0,25,37758,37779,37758,83934564132512,83934669132512,22,110000.0,97232425.0,96627215.0,1,22,-4391434.494635798,5070.505364201963,0.9999999988620103,1.0,1058696742.0
interference,host,host_cpu3-interf_io-run7,100001,5000000.0,3000000.0,603495.0,-4396505.0,700.0,1000000.0,26,39805,39826,39805,83944799132512,83944904132512,22,110000.0,98905312.0,98301805.0,1,22,-4391448.55279503,5056.447204969823,0.9999999987996375,1.0,1095454975.0
interference,host,host_cpu3-interf_io-run7,100001,5000000.0,3000000.0,603495.0,-4396505.0,700.0,1000000.0,27,40866,40894,40866,83950104132512,83950244132512,29,145000.0,130281432.0,129676519.0,1,29,-4391430.202955666,5074.797044334002,0.9999999995373404,1.0,1908252803.0
interference,host,host_cpu3-interf_io-run7,100001,5000000.0,3000000.0,603495.0,-4396505.0,700.0,1000000.0,28,41851,41889,41851,83955029132512,83955219132512,39,195000.0,171211497.0,170607849.0,1,39,-4391496.348380569,5008.651619430631,0.999999999272412,1.0,3306139468.0
interference,host,host_cpu3-interf_io-run7,100001,5000000.0,3000000.0,603495.0,-4396505.0,700.0,1000000.0,29,48979,48979,48979,83990669132512,83990669132512,1,5000.0,3909625.0,3303851.0,1,1,,,,,909625.0
interference,host,host_cpu3-interf_io-run7,100001,5000000.0,3000000.0,603495.0,-4396505.0,700.0,1000000.0,30,49965,49980,49965,83995599132512,83995674132512,16,80000.0,68957587.0,68354449.0,1,16,-4391039.564705883,5465.435294116847,0.9999999978839303,1.0,528368168.0
interference,host,host_cpu3-interf_io-run7,100001,5000000.0,3000000.0,603495.0,-4396505.0,700.0,1000000.0,31,52013,52052,52013,84005839132512,84006034132512,40,200000.0,176824085.0,176220421.0,1,40,-4391265.002251404,5239.997748595662,0.9999999992867604,1.0,3527924912.0
interference,host,host_cpu3-interf_io-run7,100001,5000000.0,3000000.0,603495.0,-4396505.0,700.0,1000000.0,32,52466,53066,52466,84008104132512,84011104132512,601,3005000.0,2637959264.0,2637355119.0,1,601,-4390965.047608694,5539.952391305938,0.999999999932942,1.0,791913708000.0
interference,host,host_cpu3-interf_io-run7,100001,5000000.0,3000000.0,603495.0,-4396505.0,700.0,1000000.0,33,54077,54459,54077,84016159132512,84018069132512,383,1915000.0,1682314757.0,1681710867.0,1,383,-4391238.34257566,5266.657424340025,0.9999999999293253,1.0,321944125641.0
interference,host,host_cpu3-interf_io-run7,100001,5000000.0,3000000.0,603495.0,-4396505.0,700.0,1000000.0,34,56623,56650,56623,84028889132512,84029024132512,28,140000.0,124229939.0,123626687.0,1,28,-4391431.645867542,5073.354132457636,0.9999999993826593,1.0,1734490554.0
interference,host,host_cpu3-interf_io-run7,100001,5000000.0,3000000.0,603495.0,-4396505.0,700.0,1000000.0,35,57608,57610,57608,84033814132512,84033824132512,3,15000.0,14249140.0,13646006.0,1,3,-4391840.999999999,4664.000000000931,0.9999999794676568,1.0,20570807.0
interference,host,host_cpu3-interf_io-run7,100001,5000000.0,3000000.0,603495.0,-4396505.0,700.0,1000000.0,36,63676,63705,63676,84064154132512,84064299132512,30,150000.0,132129476.0,131526289.0,1,30,-4391114.901001117,5390.098998882808,0.9999999972994719,1.0,1963656424.0
interference,host,host_cpu3-interf_io-run7,100001,5000000.0,3000000.0,603495.0,-4396505.0,700.0,1000000.0,37,64736,65142,64736,84069454132512,84071484132512,407,2035000.0,1788248056.0,1787642901.0,1,407,-4391271.909252704,5233.090747295879,0.9999999999573485,1.0,363786206027.0
interference,host,host_cpu3-interf_io-run7,100001,5000000.0,3000000.0,603495.0,-4396505.0,700.0,1000000.0,38,65762,65809,65762,84074584132512,84074819132512,48,240000.0,211335101.0,210730991.0,1,48,-4391304.386832396,5200.6131676044315,0.9999999989533297,1.0,5046591635.0
interference,host,host_cpu3-interf_io-run7,100001,5000000.0,3000000.0,603495.0,-4396505.0,700.0,1000000.0,39,66822,66858,66822,84079884132512,84080064132512,37,185000.0,163440765.0,162835047.0,1,37,-4391577.43527738,4927.564722619951,0.9999999995972647,1.0,3011545735.0
interference,host,host_cpu3-interf_io-run7,100001,5000000.0,3000000.0,603495.0,-4396505.0,700.0,1000000.0,40,67199,67223,67199,84081769132512,84081889132512,25,125000.0,110264574.0,109660601.0,1,25,-4391343.856923077,5161.1430769227445,0.9999999988786158,1.0,1364231076.0
interference,host,host_cpu3-interf_io-run7,100001,5000000.0,3000000.0,603495.0,-4396505.0,700.0,1000000.0,41,69094,69407,69094,84091244132512,84092809132512,314,1570000.0,1378968143.0,1378365028.0,1,314,-4391281.500898774,5223.499101226218,0.9999999998510877,1.0,216259654585.0
interference,host,host_cpu3-interf_io-run7,100001,5000000.0,3000000.0,603495.0,-4396505.0,700.0,1000000.0,42,70131,70150,70131,84096429132512,84096524132512,20,100000.0,90772121.0,90168875.0,1,20,-4391349.602255637,5155.397744363174,0.9999999946894463,1.0,921190941.0
interference,host,host_cpu3-interf_io-run7,100001,5000000.0,3000000.0,603495.0,-4396505.0,700.0,1000000.0,43,73164,73196,73164,84111594132512,84111754132512,33,165000.0,145455364.0,144851799.0,1,33,-4391247.957887698,5257.042112302035,0.9999999989037386,1.0,2382548536.0
interference,host,host_cpu3-interf_io-run7,100001,5000000.0,3000000.0,603495.0,-4396505.0,700.0,1000000.0,44,75817,75850,75817,84124859132512,84125024132512,34,170000.0,149178954.0,148575264.0,1,34,-4391557.921161189,4947.078838811256,0.9999999993452153,1.0,2506407912.0
interference,host,host_cpu3-interf_io-run7,100001,5000000.0,3000000.0,603495.0,-4396505.0,700.0,1000000.0,45,78850,78865,78850,84140024132512,84140099132512,16,80000.0,70618806.0,70015225.0,1,16,-4391147.176470587,5357.82352941297,0.9999999978040514,1.0,555008112.0
interference,host,host_cpu3-interf_io-run7,100001,5000000.0,3000000.0,603495.0,-4396505.0,700.0,1000000.0,46,80973,80996,80973,84150639132512,84150754132512,24,120000.0,104687299.0,104084169.0,1,24,-4391287.952608697,5217.047391302884,0.999999997831816,1.0,1228589201.0
interference,host,host_cpu3-interf_io-run7,100001,5000000.0,3000000.0,603495.0,-4396505.0,700.0,1000000.0,47,82034,82071,82034,84155944132512,84156129132512,38,190000.0,167054825.0,166451758.0,1,38,-4391442.6305941595,5062.3694058405235,0.9999999995064418,1.0,3146917297.0
interference,host,host_cpu3-interf_io-run7,100001,5000000.0,3000000.0,603495.0,-4396505.0,700.0,1000000.0,48,85066,85096,85066,84171104132512,84171254132512,31,155000.0,135231421.0,134625679.0,1,31,-4391515.746370968,4989.253629031591,0.9999999988097672,1.0,2057123325.0
interference,host,host_cpu3-interf_io-run7,100001,5000000.0,3000000.0,603495.0,-4396505.0,700.0,1000000.0,49,87113,87121,87113,84181339132512,84181379132512,9,45000.0,41284513.0,40681345.0,1,9,-4391612.116666668,4892.883333331905,0.9999999971375056,1.0,186463252.0
interference,host,host_cpu3-interf_io-run7,100001,5000000.0,3000000.0,603495.0,-4396505.0,700.0,1000000.0,50,88099,88131,88099,84186269132512,84186429132512,33,165000.0,145625417.0,145022137.0,1,33,-4391311.345588232,5193.654411767609,0.9999999991093823,1.0,2388126034.0
interference,host,host_cpu3-interf_io-run7,100001,5000000.0,3000000.0,603495.0,-4396505.0,700.0,1000000.0,51,88401,88437,88401,84187779132512,84187959132512,37,185000.0,163474764.0,162871554.0,1,37,-4391570.362019913,4934.637980086729,0.9999999987548603,1.0,3012983270.0
interference,host,host_cpu3-interf_io-run7,100001,5000000.0,3000000.0,603495.0,-4396505.0,700.0,1000000.0,52,89461,89468,89461,84193079132512,84193114132512,8,40000.0,36044552.0,35441016.0,1,8,-4391604.452380954,4900.547619045712,0.9999999952217636,1.0,141395050.0
interference,host,host_cpu3-interf_io-run7,100001,5000000.0,3000000.0,603495.0,-4396505.0,700.0,1000000.0,53,90523,90561,90523,84198389132512,84198579132512,39,195000.0,171127012.0,170523889.0,1,39,-4391479.899797571,5025.100202429108,0.9999999997107113,1.0,3302853988.0
interference,host,host_cpu3-interf_io-run7,100001,5000000.0,3000000.0,603495.0,-4396505.0,700.0,1000000.0,54,91582,92040,91582,84203684132512,84205974132512,459,2295000.0,2017105927.0,2016501606.0,1,459,-4390787.548652171,5717.451347828843,0.9999999999199256,1.0,462952701437.0
interference,host,host_cpu3-interf_io-run7,100001,5000000.0,3000000.0,603495.0,-4396505.0,700.0,1000000.0,55,96016,96035,96016,84225854132512,84225949132512,20,100000.0,88211413.0,87606914.0,1,20,-4391669.505263158,4835.49473684188,0.9999999989168727,1.0,869814796.0
interference,host,host_cpu3-interf_io-run8,100001,5000000.0,3000000.0,593366.0,-4406634.0,367.0,1000000.0,1,238,724,238,86127333792639,86129763792639,487,2435000.0,2146236878.0,2145643515.0,1,487,-4403021.085986927,3612.9140130728483,0.999999999961947,1.0,522696446812.0
interference,host,host_cpu3-interf_io-run8,100001,5000000.0,3000000.0,593366.0,-4406634.0,367.0,1000000.0,2,979,1003,979,86131038792639,86131158792639,25,125000.0,112096145.0,111502783.0,1,25,-4403157.923076923,3476.0769230769947,0.9999999985220978,1.0,1406556599.0
interference,host,host_cpu3-interf_io-run8,100001,5000000.0,3000000.0,593366.0,-4406634.0,367.0,1000000.0,3,1983,2159,1983,86136058792639,86136938792639,177,885000.0,779552978.0,778959938.0,1,177,-4403166.086546286,3467.9134537139907,0.9999999997953558,1.0,68866211034.0
interference,host,host_cpu3-interf_io-run8,100001,5000000.0,3000000.0,593366.0,-4406634.0,367.0,1000000.0,4,3053,3118,3053,86141408792639,86141733792639,66,330000.0,289514791.0,288921633.0,1,66,-4403803.388351949,2830.611648051068,0.9999999995551733,1.0,9463964889.0
interference,host,host_cpu3-interf_io-run8,100001,5000000.0,3000000.0,593366.0,-4406634.0,367.0,1000000.0,5,4053,4320,4053,86146408792639,86147743792639,268,1340000.0,1180534120.0,1179941047.0,1,268,-4403728.606614395,2905.3933856049553,0.9999999999123034,1.0,158023684558.0
